"","ACACA","ACVRL1","AKT1","AKT1S1","ANXA1","AR","ARAF","ASNS","ATM","BAD","BAK1","BAP1","BAX","BCL2","BCL2L1","BCL2L11","BECN1","BID","BRAF","BRCA2","CASP7","CAV1","CCNB1","CCND1","CCNE1","CCNE2","CDH1","CDH2","CDH3","CDKN1A","CDKN1B","CHEK1","CHEK2","CLDN7","COL6A1","CTNNB1","DIRAS3","DVL3","EEF2","EEF2K","EGFR","EIF4E","EIF4EBP1","EIF4G1","ERBB2","ERBB3","ERRFI1","ESR1","ETS1","FASN","FN1","FOXM1","FOXO3","G6PD","GAB2","GAPDH","GATA3","GSK3A","HSPA1A","IGFBP2","IRS1","ITGA2","JUN","KDR","KIT","LCK","MAP2K1","MAPK1","MAPK14","MAPK9","MET","MRE11A","MYC","MYH11","NDRG1","NF2","NFKB1","NOTCH1","NRAS","NRG1","PARK7","PCNA","PDCD4","PDK1","PEA15","PGR","PIK3R1","PRDX1","PREX1","PRKAA1","PRKCD","PTEN","PXN","RAB25","RAD50","RAD51","RAF1","RB1","RBM15","RPS6","RPS6KA1","RPS6KB1","SERPINE1","SFRS1","SHC1","SMAD1","SMAD3","SMAD4","SQSTM1","SRC","STAT3","STAT5A","STK11","STMN1","SYK","TGM2","TP53","TP53BP1","TSC1","TSC2","TUBA1B","VHL","WWTR1","XBP1","XRCC1","XRCC5","YAP1","YBX1","YWHAB","YWHAE","YWHAZ"
"subject451",-1.3219367514489,6.38893789274684,-0.207279298175822,-0.851477231145246,0.529355206200142,5.07762930434338,5.25664423771186,-0.717122776031637,-1.76939984331653,5.52669071627726,1.5561995042021,4.60625061748898,0.0107052391735448,0.293113208442481,1.11973969897606,-0.813547705125082,-0.399331117618361,-0.117980126980346,5.19766720953998,3.19598022952642,6.64388802656776,1.75160226422653,-2.2853724390864,4.53142340844124,0.142309252659581,2.72830484010295,6.09839833887953,0.509611810065681,5.77419332014751,4.17053000939926,-0.471096228233326,-2.2254454616286,4.61801644732764,8.00278364219811,0.244732311329775,0.288292545322021,6.83910813492079,5.71193287637255,4.54559540924359,0.52704738686329,4.62878579582147,0.635412311911221,5.33193413399276,0.311656589718565,7.26470308762896,5.36182612745254,-0.42044231757075,8.49828062870735,-0.604367961693925,3.18041582741566,3.40113408860777,2.76939963546479,0.525404331276332,-0.931077396146578,0.701683068791689,-0.837731211942645,-3.22794390155636,0.468456661409096,8.89004343929006,2.4221500073957,-1.17275500436029,-2.61357667528016,7.02469233693558,1.72146993894453,-2.79865861395151,-1.11516868683713,5.08544146876626,-1.342650449148,-0.621299800902761,-0.264893472576935,2.26260826290783,-0.359426619864684,0.0269208349964122,0.972038417525553,0.682336761520041,5.33013038854526,0.951987941300936,-1.02480927553534,4.75335788674555,-1.76180625959302,0.688735556964017,-1.52751759499648,6.72348906060063,3.73107028576113,1.96881095648277,-3.01917314893225,4.11194862948714,0.0148525335447501,4.7039659203395,3.36343438613661,6.12569264899167,5.78321926804908,-0.28616358831403,0.409060472754453,5.52306268777712,3.61686681653017,4.94258204395339,-0.441493551293811,-0.569416352600008,5.71828373487171,5.60166862819718,3.84250919390858,-2.97856666028617,0.0970440133787718,4.58602490305562,7.65694119372891,-0.961504158382862,-0.0598038106375973,5.75079188629832,5.35216968499662,0.584511393155552,4.86971767839791,0.123173563020228,-1.96855302201129,2.47319551331342,-0.74285479372531,5.06891133230742,0.921362596915959,0.232126005612844,5.98079327503802,-0.943482777035334,5.17367107490001,5.68476631857463,0.0195202014033437,4.56839996944038,5.8265388631062,0.742222580105037,5.64354111591268,0.1111686681102,5.67122948311179,1.01909123217013
"subject452",-0.660087337628478,6.33806401602129,-1.20582114061572,-0.672327544058483,0.757570467074856,6.86213027396885,3.73988408565067,-2.32626884531055,-0.945590974993913,5.75420799985396,0.519230180489302,4.19203553708343,0.254613505590851,1.02396428229898,0.561378917524979,0.291130048629279,-0.259196494357653,0.460192701123398,5.00794210091191,4.33034147794071,5.93064081083871,3.85064680231614,-0.892310076913244,4.9881993521737,0.321212712242908,4.05441080538557,5.03416663372488,-0.586852708648695,7.46280263679767,4.57126325768972,-1.1044669230029,-1.63550522956662,5.48357924781477,8.04224964910454,0.646409968810055,2.07294787849573,7.56102755149464,5.58921555808098,3.48159372300389,-0.489403710769246,4.4243695460876,0.535718358777847,4.07030404887394,-0.633043053080196,7.54285760555613,5.27216522306428,0.514601512359515,4.72876608040624,-0.664311923976719,2.9489212049667,4.66654159547616,4.01511496121683,-0.499427701646559,-1.63918572566654,1.42194928105888,-0.418590026451551,-4.51434596313927,0.745917158937421,5.72060994841932,-0.811638972887379,0.755450970891427,-1.8157925303909,6.2807457322445,0.869036222744725,1.53274485530725,-2.62796565999796,5.00859882058888,-1.28830053618275,-0.65406461958547,-0.171465449711548,4.18031920873083,0.356737621428071,-0.978384369807459,2.45398887375229,-0.0632180999203237,4.75376396418385,0.788134639792736,-0.164116852480548,5.61090515128111,-0.588216967589998,0.136363486967833,-1.44274497819785,6.44050017079105,3.21562780198517,2.51923396696062,-0.424999677162741,6.04367153174582,-0.677594424875698,4.09303580237868,4.35325860540885,5.53990427485718,6.84617343742394,-1.22670236100972,1.22750364810629,4.30865961533982,4.37361771819339,5.23743218758307,-1.00500126840666,-0.493186362956761,6.47206686232373,4.97705927764953,2.95531748435211,-1.05585157466407,-0.634702645397356,4.75110470644736,6.13780531225296,-0.288151410657404,0.792153803063638,5.22234791671807,5.63697047120378,0.897958573217911,3.95252522428278,0.0495440276903062,-0.0202931653438773,2.72352524223375,-0.0707023243445874,0.754311186856003,0.434511067071082,-0.391262652174771,4.02443907210369,-0.631656784340074,4.00546091153463,4.92573181222009,-0.303578168683312,5.22783569868313,5.79292922713248,0.732470716046941,4.87270324309317,-0.272563302996368,5.19054653825027,1.59270440526871
"subject453",-0.425846523079482,6.42023089668553,-1.18500100258403,-1.40862695839658,0.0423839020056358,5.18939454918562,4.65687014056929,-1.50346041155624,0.141173668704137,5.81141310708982,2.05686231258997,4.11501934742028,-0.526958479965036,-0.839143276396585,0.436965893224678,0.465491507468613,0.255046918052217,0.0911024430334785,7.0565228347013,3.54260044814198,6.61085081166881,0.792549432730623,-1.30116709719769,2.92015977006383,1.28741604726229,2.53912864856332,6.60164851298363,0.956834147300138,7.52389699707756,4.06978550273324,0.039607637968227,-0.396563744982874,5.06362779367696,8.72230277459635,-1.22511807540462,1.0883298878445,8.17816762271656,4.73718104043412,4.02942436198173,1.37582708519984,4.47459884742703,0.952683488282146,3.65253939123272,-0.636470162420892,7.0228581970919,6.11020378499471,-2.01794412724207,7.84181862932121,-0.540816776737154,3.27569217266607,0.904226480763242,3.67721462607472,0.479792235762433,-2.27047917299918,1.82756450475264,-0.700026878638231,-5.87991433142077,0.406322193625811,8.77972005331244,2.75269752694052,-2.49558082782182,-0.768966921863496,6.19391285481354,1.42084580442477,-5.2862233374079,-3.56943734701961,5.79030769124184,-0.816101277605668,0.0518061570146566,0.179128097609733,2.36524559869712,0.442577361452273,-0.774097957809101,0.0665695804887827,0.875724665186942,4.91700249130272,1.41380990749093,-2.41177277935852,4.76444206122054,-1.29434222812863,-0.297727867900664,-1.3005103152744,6.37132201383245,4.05257785165216,0.980857756912006,-2.1314635033729,6.97991168337313,-0.123434666019715,4.07700892604743,3.50260434307412,5.86666451210981,6.06160164230027,-1.09135885124853,-0.299016413020339,5.28144377482983,3.61376163503732,4.71890035633262,-1.7421180649198,-0.281338853283848,5.58644834101305,4.2268204494804,3.56410716804404,-4.92606459792733,-0.358048414397909,4.08928520925755,7.5483600404736,-0.150454014971266,0.911367331935155,5.51409617631505,4.6545028506493,0.782034125022755,3.83095755366287,-0.386113881863981,-2.23194563722434,4.50340000716634,-0.42589387928757,3.74083884551349,1.09677094882468,-1.04873260330787,5.85808731934078,-0.711739131623011,5.30596699236118,6.02820673477114,1.14876403620015,5.62938556467479,4.56249663823305,2.42256545779674,5.1800805084459,-0.0887538691395092,5.09560122297533,0.329932016374301
"subject454",-0.906113027418727,7.11181049874608,-0.266472096649223,0.264929323562429,-0.118462285459785,6.80288283541252,4.58023514771687,-0.678648053837347,-0.83100416919622,5.89353814130656,0.88823202075713,4.19121250364205,0.113026057652781,-1.13364189939278,0.839148178104191,-0.771984113290662,-0.171867342116471,1.03481640604001,6.64310099337232,4.95191414076571,6.08768430859129,2.31701141674382,-1.63412705278597,1.40602504814627,2.07016178879093,3.75461448485344,6.04585865997329,-0.238240704059608,5.958433218412,2.87518036950008,0.0663145407489639,-1.47332688626655,5.80073692720014,8.35964530022844,-0.369991963739412,-0.0748560377277684,3.96120068180609,5.96095047039836,3.68816012321003,0.93576143966142,3.77924732992461,0.0217271089742186,5.40805546076255,-0.334174419275151,8.1979504466523,6.12053370814385,-1.31733293262898,7.35838781494974,-0.745033115943222,3.62122595162329,3.80550838035776,3.34151140853121,-0.0551900284751818,-1.99628676240049,1.31341659319372,-0.738683848886143,-4.28389567200487,1.56737483039277,4.43277371325595,0.951714387059449,-0.997474932660452,-2.02666733643467,5.96612178966137,2.48100779060656,-2.83137310844785,-3.12864086777745,4.59265550032681,-0.00618209626404354,-0.758966626314661,-0.440480806826389,3.79300443157969,0.000989873825735038,-0.565113925709567,3.94481456702988,0.734318977182433,5.73583489112813,1.40612091717873,-1.78920801443408,3.73547548788801,-3.35357301249404,1.25941992552612,-2.27648696673141,6.32988615017189,3.34366441251175,2.96901890339129,-2.33255073383762,5.57599847753923,0.79884779236086,2.96553865483526,4.45870265103796,6.27357019719325,5.11988426575535,-0.377248620749916,2.92374175365472,5.22754092162166,3.4476975993803,5.09742472458373,-0.720747759585323,-1.08276093072237,6.56656482752781,5.24323922633323,3.49552502328406,-2.9980582731877,-1.02905383508878,4.06689687614252,6.98952658459029,-1.38692876194021,1.3524118899489,5.10780756324597,4.64202883812369,1.0468486093005,4.088444161648,-0.38002133112182,-0.82733794406882,4.06173781424161,-1.21044525129133,3.18175270367937,-0.425197395639318,0.612939231100677,6.01026335662298,-0.750250097871689,4.77522963435772,5.17128161874047,0.352793149404143,6.0238877355843,5.28762174852328,0.28582555332605,5.55128742421042,-0.270301907835387,5.74199415806299,0.911011735079613
"subject455",-0.637683267145535,5.98837276917234,-1.74770534274207,-0.232899798983137,0.267200845767074,2.47477698538175,-1.45939815107408,-1.61839788458873,4.31385045727843,0.183688254940243,5.55604399069078,3.3072473281588,6.27443274741359,5.04587920491039,5.76193008007261,-0.535917434092995,-0.318751399722383,0.608266948734708,5.85426236042195,0.0639326972407391,0.657713666752478,3.34538692406432,-1.04875986796533,2.39593234684467,-0.0690003984179666,-1.31903966383776,7.80776743545304,-0.25147964462057,-0.372166745223705,4.34566241775445,0.681572676240508,2.13865359751313,-0.120013520286188,4.42287558184291,0.323362781943055,-0.115622525876156,5.24765747255073,-0.323192382153251,-0.770884471451473,-0.354592898414612,4.13589648234183,0.0898753276618907,4.08407327047433,-1.60810368186035,7.23029827331499,5.44611566472529,3.57603591185485,7.62705323552935,0.130629854771609,2.90441154237503,0.215408984624966,-2.25214406814028,-0.889941740277137,-1.45909524735862,5.11062514735714,4.31933028929013,-3.39831913006599,-0.0569071141707393,4.63254467042365,1.07712292332897,-0.355830055420434,-1.47592317895418,5.39904191273343,5.88493712651504,1.42151109375498,-2.120071478326,-0.450572373557677,-0.833513656186358,-1.30827052574878,0.783416657290092,-0.479289310395986,0.0352121002772919,4.11273603804882,4.8967968795766,0.803928488504983,-0.00959336964412938,0.760137388306205,-2.10523033153875,-0.638289011055621,2.84493803408758,0.456508544111587,3.86473541105368,1.17353112990126,-0.198850927093042,7.39135810436563,-0.184174437235289,4.62078495034174,-0.973633520310456,4.30637953142104,-0.639358197742704,6.48550971049136,5.6252790801738,-0.140400913669519,5.92241403638724,4.71980587501531,-0.646074176826515,-0.891278670618378,4.63785029392416,3.5906224205668,6.40886101089583,0.00532987437502998,-1.80430276762105,-1.6493567905737,-0.46907048023048,3.97042350723797,1.11604293844426,-1.18866718363779,0.647940440540964,5.15987947086661,-0.297243138801649,0.426134430101468,4.06833171539998,4.82106291706609,4.50815860545444,7.65477296352065,1.08297421503565,4.31563333470014,5.08804268036621,4.05927721985827,6.18229481271482,-0.0989669842319847,3.84625674007716,-1.24968526960765,-0.471274480710619,0.166189486809704,5.26228058437932,0.436566927608674,-0.7715470831139,0.0189924314258431,0.782656856059436,0.750420255978342
"subject456",-0.14446640032918,6.39290088923177,-0.802007458333615,-1.25701325835095,-1.25184038070627,6.05807886842817,4.9837433996135,-0.291040539352657,-0.646418110966371,5.11529333048441,0.754331794756158,4.77879431853611,0.119516850012126,-0.466516780164241,0.808057277064108,0.297516313420784,-0.0561038379954169,0.692648110985187,6.21461310245653,3.97213184699955,5.77923938899057,2.48622061730861,-0.865841974103903,3.24416257294122,1.48038647736577,3.82114964858233,6.63870953901062,0.565163722433882,7.59836410139583,5.67640481815244,-0.62270861532388,-0.885906408652913,5.23864378867525,8.73245578642628,-0.0835128677983972,1.41542557295502,5.92411617127502,5.39428508657357,3.55744747204655,-0.318032545388276,3.46449257641372,1.85642137376264,4.55519816898094,-1.09288341336496,6.76752676941558,4.56819629372368,-0.291678112100463,6.42110224915233,0.0104532199723492,3.57477541055992,5.58926394767665,3.20486435235928,-0.511753943771482,-1.16973218369425,-0.389375239450442,-1.26743704744861,-4.63575283859156,0.349542582702738,6.47415720070296,2.49186470762134,-1.07386634887964,-2.09492418847645,5.45158802013385,1.70838076108682,0.471827441220226,-2.38579239347183,4.88007988230378,-0.0633512344906741,0.16653052513865,1.03762187215117,3.51751312841241,-0.0628585226683228,-0.475848285584712,1.28192101575049,-0.329072835831521,4.70176164287043,1.27706689379653,-1.07865305840403,5.27868003047033,0.222868237999436,0.250059850051302,-0.160789943640417,5.80504160675998,3.94836707721929,1.68033195174057,1.41063852932329,6.26081650199094,-0.489028674284829,4.08571166560704,4.63306434950745,5.93251797072593,6.18054908406588,-0.201500310720951,-0.322395291929648,4.52871600476581,4.06120727186767,4.78893273786047,-0.190547541359638,-1.52873948269085,5.80676828568483,4.96462213691831,3.56218375782075,-0.223690285064981,-0.210257203740166,3.69032104433891,5.62975053238386,-2.00058087756688,1.78877100629396,4.3691448447357,4.96556985851971,0.718882738563317,4.18090625059189,-0.47777469041971,-0.477948200730207,1.730737637278,0.912543398437496,4.15992917789323,0.586639219041667,-0.25114715355181,4.46076061868645,-0.65827925378792,5.08410769595517,6.26821131303468,0.118854310507703,4.93965836426555,5.3429068532275,1.0645880786333,4.57189904895934,1.00544087465211,6.74698548771829,1.12254999802506
"subject457",-0.500440202963865,6.52995584138442,0.321695026999736,-1.23481845159771,1.72337842701571,-1.24934634158309,0.788513513460324,-1.07439992798163,4.53305629219523,0.786558683647662,5.7040090299388,3.80512323130756,4.12520187850847,3.2865809160967,6.01308781658611,-0.0605990871377383,0.81134992946992,-0.0192580867584329,5.62575037116106,-1.66325025168275,1.8775334207274,2.48815464859031,-1.8509421421288,2.12289626704403,2.31450181088088,-2.82681848610736,7.25516763930593,0.54523599230216,1.17730910662798,3.75135126401046,-0.0992223659474407,2.54491540612687,0.449746382082161,4.88958743466626,-0.974458892312591,1.47142576781988,5.40655877860399,-0.0140109780535986,-0.357668503555535,1.19802972829258,5.32624095610814,0.104771268524438,3.51642978148285,-0.599401080314988,7.86070732502733,6.2093653954387,3.64606356274408,8.83474112215009,0.0658649074079997,3.34339743873724,-1.98352323484433,-2.86816255864877,0.440636361938082,-2.07253534317522,6.4573674903045,5.22500821735096,-4.34595981127093,0.464142285898245,6.48496994223545,2.25946738346221,-0.656036241615439,-1.74716699444888,5.15882360102959,6.54921502619882,-2.80060955334248,-3.17291966580401,1.02899347889236,-0.659849916627879,-0.562380352991662,0.0729482879383261,-0.131621848361751,0.180733598622975,3.97500966460301,1.48820640850117,2.39717316557791,0.595936738210461,1.31382983496472,-1.93757813261286,-0.669518918519266,3.12687101138295,-0.149746045385654,4.06482954568817,1.39312997342704,-0.309096543504674,6.7768549171261,-2.18805406391417,5.62143859386026,-0.638287635935894,4.91484839556509,-1.51374613125102,6.73776990170035,6.00381173190443,0.272846234985136,5.70464465236149,5.59101281362457,-1.95467967823207,-0.273034352693857,4.83393818505807,4.25093704903969,5.31404566869975,0.134266644321447,-1.42618205863337,-2.39997077501291,-0.385939467629868,4.43337644239199,0.7781805640898,-0.186885467394313,0.453762309748363,6.41512662653346,-0.887698988850681,2.05426552039592,4.98998920700111,4.6835635712518,1.94931542944986,6.97486542500771,0.557666677134977,4.79183686699273,5.60547405938467,4.18789374161436,6.35756074327619,-0.778761020510844,3.58917117866486,-1.21992695803329,3.13695498093737,-0.725558046019954,5.24355433273926,0.399086134108488,-0.557656144176615,0.260249024183722,-0.751427679009405,0.52902841155731
"subject458",0.314756904875177,6.64337510129575,-0.868954565658122,-1.64920560205175,-0.85481433035543,4.39668831107357,4.16888109549256,-1.39855420451941,-1.31929291012403,6.54666995201252,0.388343898129447,3.18334016673201,0.1713257731691,-0.337666194388877,0.665534146139562,-0.857025250417246,-0.731533662002273,0.628136384506437,6.53488953415195,3.88708389931383,5.78072453913197,2.70553865409601,-1.6800092301848,2.46794523621891,-0.122525909934331,4.10846006400021,6.36679889129532,-0.292448895304591,8.30313238959276,5.16829996096872,0.0237987051952123,-1.72650605972368,5.52848269529402,9.33484898536365,0.886345184689602,1.14978681291721,5.56133119738863,5.18812074391828,3.75928487288947,-0.265886151333024,6.42165188918432,0.249706735098336,5.58581808964459,-1.25919029897651,7.35473303025714,6.6074021211027,-0.443696868498909,6.62935629531583,-0.373931135439479,3.29166504093428,3.95271833197219,3.65413823982197,-0.749671319933993,-2.65238629983733,0.795688827840615,-1.42358451188974,-3.36144434405202,0.646286316681839,6.24701792523557,0.57432883272888,0.183006519068066,-0.631411577189516,6.72234770592161,2.41705601104141,-1.44642592744233,-2.61556582720333,4.3681118102037,-0.892720743787559,-0.000186861622840928,-1.98013692018046,4.11337941765211,-0.320709185463331,-1.9503202239013,2.05189417858327,0.432553661175051,5.40619302739777,1.14790606621887,-0.86107143505874,5.28130607121914,-0.944516564263739,-0.302201426014161,-2.46965123298611,5.49425449324024,4.18288866153069,2.85899697757024,-1.40026967057892,5.12865825013512,-0.941430533981542,4.7972566993015,4.8400777476958,6.83531066337911,5.6414335162592,-0.193482796752749,1.73733295514464,3.8090159560914,4.85110795160751,5.17469218583744,-1.90004746644917,-1.11411784218808,6.58018423578472,4.45403116029857,3.83823950054371,-2.0017543230154,-0.605227650178374,4.49268919926732,7.34137480864752,-1.00861585027017,0.425372319073784,4.89752902729711,5.45121539814928,0.24697689618427,4.83996453116718,0.0284712719841987,-1.18272348974094,2.31383901572004,-0.856718462997772,4.78016721079769,0.52456975682146,-0.177537896107493,4.34917412723705,-0.0345309283759883,6.2099313044094,7.19952080698776,-0.455776215542776,5.19783629868492,4.90116618669646,0.784536942784431,4.94022366486921,-0.587511868929794,6.01802387929386,1.20691814567717
"subject459",-0.442244397598476,6.25733937850289,0.480236570706738,-1.02732041427025,0.577465143701647,2.81963506685276,-0.187975016952961,0.195244644230818,4.11799433380338,0.666188682365557,7.08370661021034,4.37772879345693,4.70703141507896,4.21913338989827,6.13615899956153,-0.469787912236124,-0.278581172299191,-0.718828689425097,5.27371457231371,0.114166306279093,0.166627607479684,3.85917037665591,-1.00008176654179,2.06528374549159,1.05560268270361,-1.55478911922923,6.02159602622466,-0.991461262673124,1.16313861984205,3.63065298174798,0.606597240979894,3.54725194758678,0.157782128098176,3.14478376486782,-0.43235829026969,-0.0504188732423082,6.2959811547675,0.84274646826814,-0.719850365197252,1.05555068917448,3.76609115668349,-0.30802863510841,6.01629407796723,0.37910645059217,6.01468692251062,4.59525837315802,3.23453574149428,8.67069243493876,-0.312383122585754,3.69166832291211,-2.43219115392561,-0.96486135162523,-0.385967757862688,-1.71085830185442,7.10040544972069,5.16504967207695,-5.91437337158918,0.598141251958174,7.11678428853087,0.608442039025997,-0.527822501178868,-1.81085963457669,7.0014898777566,6.57114257489411,-3.76352361001079,-1.98934827580218,0.237065456380414,-0.729847955336606,-0.175097129069452,0.049549862576069,-1.39513604033137,0.483324299612945,5.47186122226966,3.03885211532962,0.0244345618974869,0.147227048453735,1.34860805201604,-2.42440557302755,0.101152228291582,3.58850465406866,0.477206962772014,4.94878738702774,0.980215390341841,-1.20233121825819,8.17700871231093,-0.863093493229158,5.25514165398252,-0.396914356501965,3.60866090517329,-1.10405060487012,5.13736482618419,6.65070362120828,-0.553298925096764,3.57550119629277,5.65339656291887,-0.880163667804207,0.0385975063176146,4.3265658953487,4.46136149391567,6.10119386779887,0.126907449684972,-1.65886455836101,-4.05238906054708,-0.177581017587106,4.61718273886981,2.05091750266342,-0.932361839303964,1.58785325689455,5.58106083954301,-1.02617549613867,1.0656203965523,4.45282320528906,4.65699956464225,5.14274606829462,10.4115104449289,-0.186370871087872,6.16187830489412,5.28646236327462,3.9346572013009,5.85932938539271,-0.236122102902542,3.73845818266974,0.872187390800288,0.317961647020865,0.817387392477454,5.76003682671939,1.33914061258605,0.971229215271476,0.0136696070335377,0.995192115794506,0.783462179059686
"subject460",-0.789811259479688,6.3398287223512,-0.849615144105341,-1.26159220022976,2.17504978245636,2.33835474337015,-0.496614815561054,-1.41108244771724,4.10936563671754,0.427567725516482,5.08808374300412,4.61309367917847,4.46039168605286,5.28534626290586,5.70636769961872,-0.573693473270924,-0.156844359682361,0.600250547551989,5.3862404590697,-1.53232839475816,1.1058978250543,4.14495205368694,-1.4912099513532,3.03434160342476,-0.0975797205615171,-1.85207278519297,5.38392185531775,-0.14922877883298,2.47674925359544,3.91472575618715,0.0998246855803586,4.47045321142595,-0.117650325313127,3.23849369704051,0.544910229175073,1.13579768741376,6.91910343549618,-0.129983618402055,-0.582419391037861,0.00708908538500833,2.56809387633314,1.02922906736263,5.0013524829013,-1.15375158735182,7.52183334684392,5.39479026928971,5.00855846685676,9.59999006986977,-0.315806612098207,2.52123221472353,-0.680010579454546,-2.33618592630107,-0.347109589154782,-1.49674523122258,5.45092046588116,4.02405575738891,-5.69432877956783,0.0662026770749728,5.58949061002854,1.3868510282091,0.452356687381786,-1.9037217293473,7.63779163892424,7.05998130679428,-1.44362745370031,-3.72235347154669,0.361389785931441,-1.65116355756417,0.126104782512888,-0.208227893054073,-1.38954488222557,0.491566392426847,6.53520497470308,4.96083159993117,-0.0567980321358541,-0.428594357568876,1.74574179727854,-1.74595628794037,-0.0265751798804346,3.99942412612983,0.174809913267517,4.18963410294215,1.36928790965918,-0.799012526605257,6.52119901587186,0.320981088005498,6.07246247518662,-0.86660021840207,3.14490867544704,-0.616734460340913,5.40416569778555,6.81386027548827,-0.771742766077052,7.02412211667534,5.64268861448581,-0.91258886517285,0.236269990126937,3.93704569499881,3.71964764353291,7.61514466554151,-0.811891070069189,-1.50221290835017,-1.32734894777083,-0.289339881273113,3.4200883638107,1.88878388987328,-0.572753016054943,1.6510649659854,4.48749239382079,0.242588908454371,0.696803564732641,3.99604752786193,4.03115520657811,3.90454674636798,7.97708977699267,0.64756549944343,5.73516034085895,5.38878897041674,4.83940821108511,5.21797834480927,-1.46082725241895,5.56114940016826,0.288176009221276,-0.258662952316835,-0.0614506340931514,5.79860365919612,2.05709237630554,-0.528348746388785,-0.0593001881489322,1.57485607082774,0.70514536286474
"subject461",-0.643637770022478,6.01024997941067,-0.919421769417001,-0.816517679888984,2.14835014544685,6.7773192532266,3.54079572376674,-0.8110364858282,-0.164136711015675,5.98634093950845,0.809624190923135,3.96003208172556,-0.154380255218891,0.416367088630377,1.17184592199127,-0.245114504900811,-0.0550865687833927,-0.291480235564725,6.85709881675222,3.55973476929945,5.54051943125407,3.8797309782163,-3.09555302299267,5.85746276059293,-2.09592486833845,2.45133113990355,6.42727220866146,1.44308893942579,6.20968652466386,4.72097462700624,0.224519629371488,-3.52014727364748,4.37714976768662,8.03060580759504,0.537694061226019,0.58928398524497,8.33944347783693,4.39860513564085,4.81825578157794,-0.516646992977905,6.06757499194495,0.523589240691134,4.7933592744704,-1.71662019982369,6.4687568439041,5.05801889877169,-0.886884119818769,8.4419276514063,-0.458389124387108,2.50172826838209,3.22433861501041,2.45218687385064,-1.16504009282198,-1.45890400742824,1.52633088536818,-1.08279434819725,-4.47819327772569,0.26874886248332,7.77501925241746,0.756191039252241,0.859273224630018,-0.671837524638737,7.60784997081342,0.795934731181514,-2.59038216261791,-2.94455891630689,5.10865086517764,-1.02231026102837,-0.437510110674916,-0.948735558135456,4.235044391247,-0.369234477318428,0.424643573317262,3.35327471669467,0.926186312157858,4.73911680648687,1.36230912019686,-1.70796780880382,4.04559158794277,0.657832341178052,0.570324462615257,-2.78919131270037,6.48150476402524,2.90223499996983,2.7072850640419,0.587132646484793,4.99902331204422,-1.33260787385427,4.56768152028092,3.71309266872647,5.96213723719794,7.51234584186811,-0.667806157066518,1.24310239708581,6.17672199386984,3.0635005223943,4.49754907989035,0.425217256290225,-1.44936974405392,5.93241694567401,5.15062259810231,3.69258295974485,-2.37467196893537,-0.657467957834407,4.15114795046293,7.01479749631415,-1.06949013630067,0.618997142114499,5.44794822277632,5.24343239899123,0.0199541677516408,4.57440516406789,0.782485211443752,-1.89290587943305,2.73705672629383,0.0199496869748202,4.58279729948915,0.454635723320149,-0.610194241470375,5.3352133036261,-2.06171881076465,5.96709341527443,4.81346460051717,-0.612710587281847,5.04223785135129,5.29003443957895,1.02896874805753,4.84066574706445,0.0627772943813606,5.81424877066468,1.17548837972833
"subject462",-0.672970524103872,5.77521891045332,-0.451626205557965,-0.143986744726809,-0.849202745016941,6.88424783334605,5.27643963384863,-1.01230419066489,-0.758317764182224,4.90243940429224,1.24231967024688,4.99254403880311,-0.46953337228268,0.730884359319678,0.866708927439814,-0.604616713974943,1.01896620036303,-0.365532896590741,5.64007058789704,3.86118452557015,5.79840150067645,1.97840939236223,-1.66111266052619,3.88376357005783,0.770693493188065,2.32148912275452,6.19502259441521,-3.74979165377181,6.7445940230128,3.83841746596004,0.216594113261868,-1.79135023294364,5.25207857261377,7.5045563457143,-0.673091415051395,1.20582029844064,5.68031119297571,6.14262068936999,5.52711426336102,0.995626089167327,4.28415231139341,0.313975500404331,4.26225390481694,0.524462970518054,7.30558034350065,6.0495599517827,-1.11431871661669,6.43120561370014,-0.529494083571654,3.46304347303258,1.40693836641821,3.05684184115971,0.365223388197342,-2.0264654011448,0.419493558713815,-0.0101407937781662,-4.11179493413211,0.191749296507719,6.60744118613156,0.73158176230998,-0.437770633715953,-1.75617667655126,5.15428209369685,0.880457120954553,-0.785170432247153,-1.06986904480515,4.82650661053567,-0.840834403428744,-0.561161735924598,-0.315151699380123,3.74241192694528,0.228138577634338,0.865636967118416,3.67404784402583,0.317017218552606,5.13450908868874,1.04625870382668,-1.40980443965624,3.62713218988076,-2.20968243852539,-0.192599614274162,-0.888507301664498,6.15965198252124,3.70721804846624,0.850396905782053,1.87153546983537,5.90580424922537,-0.988341302954093,4.70565075158814,3.84353545376623,6.30218957273451,6.19747572382999,-0.17100286709816,2.14940682572606,6.02195169069301,3.80227406632978,5.33464283074714,0.0644855184400406,-0.284493251005155,7.09841401422988,4.92243136069738,4.16460043642382,-3.37659425202638,-0.286058952053794,3.82814146163809,6.0532751351956,-0.990373406111079,0.332435732263246,5.63942189481035,5.68575918737743,1.39429920371233,5.24735027335764,0.0155112427353397,-1.62417374743456,1.60616309417564,0.237971593186992,4.3579589542743,0.580972951067159,-0.0877812958604944,5.46223419767093,-1.72760602203261,5.07734876345062,4.13190007503752,1.89648857863275,4.9229236844908,5.61792201880169,0.424966126121766,5.24870229556755,0.502846765409797,5.56478790274936,0.618998223193223
